date,open,high,low,close,volume,norm_open,norm_high,norm_low,norm_close,norm_volume,daily_return,rolling_vol_5d,ma_ratio_10,ma_ratio_20
2010-02-01,13.378377914428711,13.408658981323242,13.270771026611328,13.338838577270508,89941968,-1.1678143947105766,-1.170126272177786,-1.1678371078270666,-1.1690414121972268,0.5020512701952129,0.00581196630366887,0.008588608691603088,0.9651281185950906,0.9248649008399987
2010-02-02,13.3873872756958,13.3873872756958,13.203453063964844,13.291291236877441,163684152,-1.16735995597596,-1.1711874770036188,-1.1712682901077904,-1.1714377592460175,1.947762642334782,-0.0035645787388182137,0.0076385697737921905,0.9716279227390613,0.929277972141242
2010-02-03,13.22998046875,13.566065788269043,13.218969345092773,13.53403377532959,119844036,-1.1752996697967155,-1.1622735467745953,-1.170477428549064,-1.1592037339393026,1.0882796324863366,0.01826327736906741,0.01277739707901933,0.9965909149323254,0.9531849591608732
2010-02-04,13.438438415527344,13.463462829589844,13.152152061462402,13.182682991027832,134972892,-1.164784899354518,-1.1673922127058602,-1.17388309132651,-1.1769115259649232,1.3848800039462048,-0.025960536979168447,0.016456933530038857,0.9808770401579957,0.9351544989033417
2010-02-05,13.223222732543945,13.350851058959961,13.074575424194336,13.29554557800293,126113760,-1.1756405349256975,-1.1730101991772337,-1.1778371560772534,-1.1712233439345336,1.2111972190739049,0.008561427673859034,0.01677307099590899,0.9927351352290524,0.9484484520491949
2010-02-08,13.325825691223145,13.56356430053711,13.301551818847656,13.350099563598633,107664228,-1.1704651670691084,-1.1623983412268777,-1.1662682173741195,-1.168473867700925,0.8494951812951906,0.004103177660190305,0.016657907745080015,0.998026254762106,0.9582030705100958
2010-02-09,13.502001762390137,13.551801681518555,13.39013957977295,13.424424171447754,112671216,-1.1615787179105748,-1.162985155856863,-1.161752917985573,-1.1647279682836416,0.9476568995834144,0.005567344834774168,0.01663152337210685,1.0047066266976519,0.9691665594072454
2010-02-10,13.36511516571045,13.458208084106445,13.20545482635498,13.374625205993652,106873020,-1.1684833774016228,-1.1676543619365414,-1.1711662607032565,-1.1672377953930495,0.8339835929304115,-0.003709579257784368,0.013988151853901452,1.0024158228829416,0.9704833320554387
2010-02-11,13.346345901489258,13.525775909423828,13.250750541687012,13.423422813415527,96303600,-1.169430112739401,-1.164283531992123,-1.1688575476981387,-1.164778435909075,0.6267707079564676,0.0036485214852979286,0.00453226931121992,1.0056751658580563,0.9785276250725089
2010-02-12,13.3375883102417,13.442192077636719,13.275775909423828,13.341341018676758,91096812,-1.1698718520111258,-1.1684533699547002,-1.1675820100114431,-1.1689152911980487,0.5246919218993603,-0.006114818543653144,0.00524052903239753,0.9989300786290383,0.9776026982189749
2010-02-16,13.435185432434082,13.616867065429688,13.370870590209961,13.546046257019043,146029824,-1.1649489821875632,-1.15973916794172,-1.1627350542974393,-1.1585983146917234,1.6016505342762248,0.015343677824869006,0.008477360486466872,1.012686194655573,0.9961372980068963
