date,open,high,low,close,volume,norm_open,norm_high,norm_low,norm_close,norm_volume,daily_return,rolling_vol_5d,ma_ratio_10,ma_ratio_20
2010-04-07,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,628502000,-1.0344891630279942,-1.03134481180765,-1.0358567523314648,-1.03306873248625,1.5487124747803969,0.004425137850802674,0.005069360510177896,1.0261178400654183,1.0474258707150315
2010-04-08,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,572989200,-1.0331941088771228,-1.0318903433509385,-1.0367716390205344,-1.0340141419117543,1.2998184531216588,-0.0027015856583114672,0.0047357652327597475,1.0187489065303255,1.0411717571019405
2010-04-09,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,334182800,-1.0317535408410126,-1.0313878609203697,-1.0332005546906904,-1.0313379287052062,0.229119708078259,0.007668217017686052,0.004982984651027336,1.0200043608126863,1.0454608042472864
2010-04-12,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,333026400,-1.030633142207938,-1.0296939185855811,-1.0312084360132587,-1.030610675747661,0.22393493904037648,0.0020679575581115106,0.0038411903279350255,1.0172259912049002,1.044081196409147
2010-04-13,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,306210800,-1.03112785056224,-1.0300815139361672,-1.032241417086304,-1.0304070837581576,0.10370604539436953,0.0005777229713652687,0.003915103298285525,1.013541415550222,1.0405166851030467
2010-04-14,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,404076400,-1.0261513922535992,-1.0257604257046606,-1.027873422238769,-1.025665472152181,0.5424906638255311,0.013447269158517239,0.006380403330448422,1.0229624431467947,1.049724007461797
2010-04-15,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,376784800,-1.0254238616829148,-1.0211378786820346,-1.0257485114111882,-1.0209675151429616,0.42012760374746605,0.013146677274347596,0.006013280016986716,1.0304387992094735,1.057919564669909
2010-04-16,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,750545600,-1.021364121423524,-1.0181088005085,-1.0271651317643085,-1.02317832529529,2.0959001940399253,-0.006106411812859758,0.008493137230567981,1.019323474578271,1.046400733058484
2010-04-19,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,566924400,-1.0236049575451833,-1.022774434977873,-1.0312674635031471,-1.0236582928279652,1.2726266619931998,-0.0013338488262929493,0.008876931544146056,1.0143779369970194,1.039548482165132
2010-04-20,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,738326400,-1.0214077561613406,-1.020822044630657,-1.0295114153810698,-1.0272653898201713,2.041114886336973,-0.01003765444374316,0.010918627321169612,1.0021182289071198,1.0248363448918751
2010-04-21,9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,982391200,-1.0064783812354179,-1.005030687068025,-1.010667342382519,-1.0059864537650125,3.1353898934945215,0.059814386650371976,0.0286126804812433,1.0540183527677087,1.079159322291956
2010-04-22,9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,793424800,-1.0072932201372458,-0.9956994564633066,-1.0099737890784308,-0.9954415383315663,2.2881509278078016,0.027968490972042792,0.02962795010934961,1.0719385836856996,1.100840480980704
2010-04-23,9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,796955600,-0.9931059854537967,-0.987904308668729,-0.9940367214463813,-0.9891000478962086,2.303981421165598,0.01636204084287196,0.027426565881379383,1.0768973442094998,1.1087343709337383
2010-04-26,9.710000038146973,9.730713844299316,9.578213691711426,9.625,479068800,-0.9874455924567779,-0.9875023380578848,-0.9922807127285029,-0.9910344825053652,0.878722308236203,-0.004910794351329351,0.028113084523600406,1.060138782249599,1.0946407339155326
2010-04-27,9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,709343600,-0.9941536465720069,-0.9941346998007042,-1.0035989383830917,-1.001884863600285,1.911169258465007,-0.027680929605062854,0.0331439721300616,1.0229024477124742,1.0579694564654025
2010-04-28,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,758402400,-1.0000031493365713,-0.9996473246044851,-1.009663875054418,-1.0025248073643156,2.1311264940890737,-0.0016790695527328925,0.02134761251501712,1.014881849304088,1.0507311407092619
2010-04-29,9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,558840800,-1.0003378507003757,-0.991033860327961,-1.001400223491051,-0.9922853187537338,1.2363834944087766,0.026911317856550765,0.021029117984614893,1.0342809859504332,1.0717670010799394
2010-04-30,9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,542463600,-0.991185241024153,-0.990215582180042,-1.0028906085044322,-1.0032665859617071,1.1629556152257867,-0.02810452292954768,0.022669986977894567,0.9999425760995795,1.0364518980847428
2010-05-03,9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,454342000,-0.9991446368414166,-0.9940772370936992,-1.000116434692279,-0.9956160790413772,0.7678586390508748,0.02014625884049015,0.02582318347451481,1.0126105639748977,1.0515178357101704
2010-05-04,9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,723819600,-1.0005269604679212,-1.000666549723799,-1.0091621413903673,-1.0067718869591613,1.9760730258399528,-0.028796704101496373,0.026103016157602472,0.9782106987589435,1.017393753986049
2010-05-05,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,883103200,-1.0148743187083984,-1.0080597652415597,-1.020996916687777,-1.0106844107742319,2.6902278836075624,-0.010398928746620295,0.0263409873949382,0.9692222046720897,1.0037760629630408
2010-05-06,9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,1285860800,-1.013710246481997,-1.0079018673828848,-1.0940122470011449,-1.0248509488397302,4.496008871372931,-0.038048293629674546,0.023070077119528305,0.9395377098711523,0.964392911794944
2010-05-07,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,1676018400,-1.0284359019685851,-1.024669400952111,-1.0557042926581166,-1.0399629740079515,6.245297218289699,-0.04219304321951811,0.025492430853186664,0.9120648830856279,0.9247760814521234
2010-05-10,8.9375,9.094642639160156,8.876070976257324,9.071070671081543,984306400,-1.0189195270070202,-1.013069945948799,-1.0212920541372186,-1.0135933837658035,3.1439767749035084,0.07686764513083921,0.049273519307007116,0.9880994752627099,0.9935824577488163
2010-05-11,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,848906800,-1.0166059145149864,-1.0055475064248247,-1.0183849699623195,-1.0099135032199291,2.536906856344465,0.00996119834221143,0.04832447158527776,1.0000897602071992,1.0007218012601777
2010-05-12,9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,654379600,-1.0058381589958767,-1.00089624721571,-1.0062846103646115,-1.0018121188852258,1.6647358051632304,0.021713629012991786,0.04885457172536243,1.0216101754103215,1.0191907738984567
2010-05-13,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,599712400,-1.000046822929898,-0.9982117152800417,-1.0096786516289895,-1.007237290013381,1.4196330674014428,-0.014231721379604378,0.044494060614201345,1.0111225496359306,1.0028452430634371
2010-05-14,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,759362800,-1.0117749700915846,-1.0104428383861086,-1.0198606572095268,-1.0138406303520644,2.135432488713756,-0.017572470939327234,0.038121263505510726,0.9961889932768302,0.9839967291693528
2010-05-17,9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,762834800,-1.0124442951081734,-1.0108734828494144,-1.0225020782757297,-1.0132588279860282,2.1509993497475923,0.0015759560861625665,0.01646288171977582,1.0025317601514792,0.9841834492069477
2010-05-18,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,782678400,-1.0091266562357462,-1.0074711845855517,-1.0187391743058483,-1.015964131310878,2.239968982124041,-0.007316454980877185,0.015721839573079113,0.9976833314244966,0.9755155069687644
2010-05-19,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,1025726800,-1.020010861718557,-1.0155534925790453,-1.0267224255901461,-1.0218111285737141,3.3296869162531357,-0.01592967098826681,0.00789304622162852,0.9847688612649375,0.9619988265420782
2010-05-20,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,1282915200,-1.0310987866407024,-1.0285741433125153,-1.0394720875766255,-1.0371994127692794,4.482802147334547,-0.042602783619996254,0.0165364958162594,0.9459997951587774,0.9261651399278824
2010-05-21,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,1223891200,-1.0442820337992682,-1.0276410164186407,-1.0466437699812579,-1.0305670211509037,4.218165509759333,0.019178992058431765,0.02283586217807594,0.9616713130379304,0.9491988178722622
2010-05-24,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,754238800,-1.023241192259841,-1.0184533467463666,-1.0246417656778821,-1.0241092090809478,2.112458814768659,0.018322745812330288,0.025812431235008964,0.9821097344637657,0.9709149867869323
2010-05-25,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,1048006400,-1.034780190798472,-1.0243966543474805,-1.038070204393878,-1.0263490705129688,3.4295784591936473,-0.006240808574875967,0.025799752002407063,0.9803898102769018,0.968059038612175
2010-05-26,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,850654000,-1.0191668811841714,-1.0166875664443147,-1.0283456815620742,-1.0279635526594146,2.5447405025421377,-0.004526596654637172,0.0251377711039678,0.9830183198404359,0.9670154344240447
2010-05-27,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,666282400,-1.018410247836439,-1.0141609707013488,-1.0204361555338384,-1.0145242287128522,1.7181025198848734,0.03785178046558024,0.018449109752150174,1.022289792985277,1.0066673699808848
2010-05-28,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,815614800,-1.0056198298847532,-1.0062509358267884,-1.0141793992224746,-1.0093899199291059,2.3876407453022783,0.01393334977560512,0.018150743840861343,1.0352554388184285,1.0215480481763777
2010-06-01,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,876472800,-1.0051833270845465,-0.9968622808490922,-1.0059009710845364,-1.0036447574996306,2.660500200601011,0.015376817475708737,0.017935376498243033,1.0483815822775553,1.0383959308413722
2010-06-02,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,688548000,-0.9981260785002543,-0.9984988371449304,-1.0038793386621605,-0.9991067767217667,1.8179312932244418,0.01196188315557345,0.0151159625179518,1.0560028155796102,1.049715917176287
2010-06-03,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,650106800,-0.9971948284902352,-0.9974221493186115,-1.003761283682384,-1.0003139972119872,1.645578522955461,-0.003144556102955831,0.01467776276274024,1.0464940869523438,1.0449335346892985
2010-06-04,9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,758304400,-1.0073368937305724,-1.0026620275177618,-1.0122905195460492,-1.01072802653238,2.1306871068824735,-0.027211930966683395,0.018029274220725675,1.010700911754957,1.0145427614735512
2010-06-07,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,886942000,-1.0072204826223814,-1.006609857324913,-1.0183112447062574,-1.0180294908716974,2.7074393081861023,-0.019612470232329482,0.018789184851576272,0.9875173133626937,0.9916813159034281
2010-06-08,9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,1000770400,-1.0145687589771517,-1.0142901563735351,-1.0255419151965792,-1.020371187137079,3.217793825612344,-0.0064158634733026965,0.015203592371682478,0.9801901997471903,0.9862269215229987
2010-06-09,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,854630000,-1.0171442964626154,-1.017017737421923,-1.0302049686851578,-1.0292871336228424,2.562567069209918,-0.024585970411884928,0.010832887989145787,0.956851136297305,0.9645204852785156
2010-06-10,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,776356000,-1.0267916533486505,-1.0183385363344384,-1.0306329376889474,-1.0186549089958816,2.211622230338233,0.03005765165496932,0.023547114107657068,0.9831362633504053,0.9957983460649771
2010-06-11,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,545759200,-1.0218588297778262,-1.0142040198140685,-1.0230037725355814,-1.0142914689278286,1.1777315792877425,0.011975630463945341,0.022707012100497213,0.994847458999689,1.0086959977128922
2010-06-14,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,602960400,-1.0106108590096732,-1.006609857324913,-1.0132054456393178,-1.0131715576311227,1.4341956148201926,0.003037266794842397,0.020384740826747284,0.9988882602531725,1.0116670915868293
2010-06-15,9.130000114440918,9.280357360839844,9.125,9.274642944335938,585074000,-1.0110765034424376,-1.0056049307978026,-1.0110067307472772,-1.0053028554042245,1.3540011726555594,0.021275773509834783,0.021002655886286397,1.02059743072892,1.0320680611499473
2010-06-16,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,783678000,-1.0031316395859429,-0.9942638854728906,-1.0034366324879984,-0.9943070237177958,2.244450731631363,0.029111682183793564,0.011552116547312627,1.0489483386012284,1.0589799712499541
2010-06-17,9.664285659790039,9.746429443359375,9.625,9.709643363952637,872855200,-0.989308131332326,-0.9868706316211023,-0.9903475821367607,-0.9875873617445146,2.644280535717369,0.017287179300667255,0.00980038599694546,1.0634295086431478,1.0722878570110272
2010-06-18,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,784621600,-0.9869072105091489,-0.9838559287078258,-0.9875143414305203,-0.9843875652471431,2.248681402734914,0.008091992976534623,0.010388572087309535,1.0644941278191433,1.0732795396853512
2010-06-21,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,776490400,-0.9789914494297018,-0.9780993078199305,-0.9914838416150109,-0.9900599829615592,2.2122248185072846,-0.014229878037968047,0.016655409084087507,1.0415670666972043,1.0522687383511933
2010-06-22,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,717262000,-0.9870381535781089,-0.9824634451641566,-0.9873962470465449,-0.9847075177098538,1.9466717447583044,0.013621068559994454,0.01596233802938142,1.0458677144562598,1.061004367003556
2010-06-23,9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,768457200,-0.983516795266347,-0.9843440358781366,-0.9927086423280936,-0.988896417068096,2.1762076214862556,-0.010516751681642789,0.014338051089254466,1.0240082424457702,1.044635107472938
2010-06-24,9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,714277200,-0.9887261146468803,-0.9864399871577967,-0.9924135048786521,-0.9917616966243012,1.9332892658372807,-0.007270097719715651,0.012203755247915069,1.009509693104672,1.0320887917119392
2010-06-25,9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,549942400,-0.990093867457106,-0.9906462266433477,-0.9957927695684586,-0.9951070213904001,1.1964871360494773,-0.008550281819607708,0.010947258785235066,0.9959481942277303,1.020650217957775
2010-06-28,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,584948000,-0.9946483937818192,-0.9913927051580309,-0.9976963470110578,-0.9927798507648645,1.3534362462470735,0.005999287522655328,0.010595584597204657,0.9967048819677164,1.0245345861289847
2010-06-29,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,1133344800,-0.9987372368182577,-0.9990874178009386,-1.0127775160397272,-1.0104225997095155,3.812196838701113,-0.045210575057439084,0.019086855513089748,0.9528893185338642,0.9790859177082384
2010-06-30,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,739452000,-1.0095195631536462,-1.0083038379937288,-1.0191080370113517,-1.0171713518010985,2.0461615622527813,-0.018112969331767093,0.019131134825702174,0.941132898214279,0.9636389378250281
2010-07-01,9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,1022896000,-1.013026350649129,-1.012854585383119,-1.029127736696796,-1.0216074977456016,3.316994902942484,-0.012125802171922051,0.018784295092771706,0.9379293688015858,0.9546311863708441
2010-07-02,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,693842800,-1.018570332537957,-1.0184102592996196,-1.029157289845939,-1.0238473591776225,1.841670756301042,-0.006197608841267077,0.01903285782765301,0.9417607008399435,0.9503614355806803
2010-07-06,8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,615235600,-1.0178281922954833,-1.0157257656979786,-1.024789334402603,-1.0213893024390333,1.4892320009269164,0.006843761665072723,0.019269501185600568,0.9560596805480908,0.9572910034310126
2010-07-07,8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,654556000,-1.018570332537957,-1.0071553505341742,-1.0194917156956256,-1.0067864514376168,1.6655267021351108,0.04038113706815638,0.023279389868068975,1.0005066068557282,0.9941599356810228
